ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,width,width_log,width_sqr
206,CDRS_57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,28,5.37,1.6808279085207734,2.3173260452512934
207,CDRS_57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,29,3.15,1.1474024528375417,1.7748239349298849
208,CDRS_57138,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,30,3.07,1.1216775615991057,1.752141546793523
209,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,1,4.45,1.4929040961781488,2.1095023109728985
210,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,2,3.76,1.324418957401803,1.9390719429665315
211,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,3,2.45,0.8960880245566357,1.5652475842498528
212,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,4,3.35,1.208960345836975,1.8303005217723127
213,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,5,3.62,1.2864740258376797,1.9026297590440449
214,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,6,4.37,1.4747630091074988,2.090454496036687
215,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,7,4.4,1.4816045409242156,2.0976176963403033
216,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,8,3.66,1.297463147413275,1.9131126469708992
217,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,9,4.69,1.545432582458188,2.1656407827707715
218,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,10,4.08,1.4060969884160703,2.0199009876724157
219,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,11,3.39,1.220829921392359,1.841195263952197
220,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,12,3.51,1.2556160374777743,1.8734993995195195
221,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,13,4.72,1.5518087995974639,2.172556098240043
222,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,14,3.92,1.366091653802371,1.9798989873223332
223,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,15,3.97,1.3787660946990992,1.9924858845171276
224,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,16,3.53,1.2612978709452054,1.8788294228055935
225,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,17,2.66,0.9783261227936078,1.6309506430300091
226,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,18,4.26,1.449269160281279,2.0639767440550294
227,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,19,3.86,1.3506671834767394,1.96468827043885
228,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,20,4.39,1.47932922708708,2.0952326839756963
229,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,21,4.93,1.5953389880545987,2.2203603311174516
230,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,22,3.7,1.308332819650179,1.9235384061671346
231,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,23,4.12,1.415853163361435,2.029778313018444
232,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,24,4.58,1.5216989981260935,2.1400934559032696
233,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,25,4.44,1.4906543764441336,2.1071307505705477
234,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,26,4,1.3862943611198906,2
235,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,27,3.76,1.324418957401803,1.9390719429665315
236,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,28,2.52,0.9242589015233319,1.5874507866387544
237,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,29,3.66,1.297463147413275,1.9131126469708992
238,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,30,3.34,1.205970806988609,1.8275666882497066
239,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,31,3.35,1.208960345836975,1.8303005217723127
240,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,1,3.81,1.3376291891386096,1.9519221295943134
241,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,2,4.57,1.5195132049061133,2.137755832643195
242,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,3,3.31,1.1969481893889715,1.8193405398660252
243,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,4,4.55,1.5151272329628591,2.1330729007701543
244,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,5,3.92,1.366091653802371,1.9798989873223332
245,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,6,3.53,1.2612978709452054,1.8788294228055935
246,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,7,4.31,1.4609379041156563,2.0760539492026693
247,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,8,3.22,1.169381359556317,1.794435844492636
248,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,9,3.13,1.1410330045520618,1.7691806012954132
249,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,10,3.73,1.3164082336557241,1.9313207915827966
250,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,11,3.97,1.3787660946990992,1.9924858845171276
251,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,12,3.87,1.3532545070416904,1.9672315572906003
252,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,13,4.41,1.4838746894587547,2.1
253,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,14,4.06,1.4011829736136412,2.0149441679609885
254,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,15,4.27,1.451613827240533,2.0663978319771825
255,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,16,3.51,1.2556160374777743,1.8734993995195195
256,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,17,3.55,1.2669476034873244,1.8841443681416772
257,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,18,3.84,1.3454723665996355,1.9595917942265424
258,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,19,4.18,1.430311246536665,2.0445048300260873
259,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,20,3.88,1.355835153635182,1.969771560359221
260,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,21,3.59,1.2781522025001875,1.8947295321496416
261,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,22,3.56,1.269760544863939,1.8867962264113207
262,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,23,3.56,1.269760544863939,1.8867962264113207
263,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,24,3.81,1.3376291891386096,1.9519221295943134
264,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,25,1.7,0.5306282510621704,1.3038404810405297
265,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,26,2.79,1.0260415958332743,1.6703293088490065
266,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,27,3.16,1.1505720275988207,1.7776388834631178
267,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,28,2.95,1.0818051703517284,1.7175564037317668
268,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,29,2.83,1.0402767116551463,1.6822603841260722
269,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,30,2.67,0.9820784724121582,1.6340134638368191
270,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,1,2.62,0.9631743177730056,1.6186414056238645
271,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,2,3.41,1.2267122912954254,1.8466185312619388
272,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,3,3.46,1.2412685890696329,1.8601075237738274
273,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,4,3.94,1.3711807233098425,1.9849433241279208
274,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,5,3.41,1.2267122912954254,1.8466185312619388
275,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,6,2.66,0.9783261227936078,1.6309506430300091
276,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,7,3.19,1.1600209167967532,1.786057109949175
277,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,8,3.4,1.2237754316221157,1.8439088914585775
278,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,9,4.04,1.3962446919730587,2.009975124224178
279,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,10,3.89,1.358409157630355,1.972308292331602
280,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,11,3.01,1.1019400787607843,1.7349351572897471
281,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,12,3,1.0986122886681098,1.7320508075688772
282,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,13,3.3,1.1939224684724346,1.816590212458495
283,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,14,3.16,1.1505720275988207,1.7776388834631178
284,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,15,3.48,1.247032293786383,1.865475810617763
285,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,16,2.27,0.8197798314933114,1.5066519173319364
286,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,17,3.04,1.1118575154181303,1.7435595774162693
287,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,18,5.94,1.7817091333745536,2.4372115213907883
288,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,19,2.89,1.0612565021243408,1.7
289,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,20,4.11,1.4134230285081433,2.0273134932713295
290,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,21,2.72,1.000631880307906,1.6492422502470643
291,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,22,3.84,1.3454723665996355,1.9595917942265424
292,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,23,2.4,0.8754687373538999,1.5491933384829668
293,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,24,2.59,0.9516578757114463,1.6093476939431082
294,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,25,2.92,1.0715836162801904,1.7088007490635062
295,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,26,3.24,1.1755733298042381,1.8
296,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,27,3.21,1.1662709371419244,1.7916472867168918
297,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,28,2.13,0.7561219797213337,1.4594519519326423
298,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,29,2.97,1.0885619528146082,1.7233687939614086
299,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,30,2.55,0.9360933591703348,1.5968719422671311
300,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,31,3.03,1.1085626195212777,1.740689518552921
301,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,32,3.31,1.1969481893889715,1.8193405398660252
302,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,33,3.12,1.1378330018213911,1.7663521732655694
303,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,1,6.59,1.8855533485144158,2.567099530598687
304,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,2,3.63,1.2892326482767593,1.905255888325765
305,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,3,3.64,1.2919836816486494,1.9078784028338913
306,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,4,3.39,1.220829921392359,1.841195263952197
307,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,5,2.9,1.0647107369924282,1.70293863659264
308,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,6,2.9,1.0647107369924282,1.70293863659264
309,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,7,4.43,1.4883995840570443,2.1047565179849186
310,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,8,3.61,1.2837077723447896,1.9
311,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,9,2.28,0.8241754429663494,1.5099668870541498
312,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,10,3.95,1.3737155789130306,1.9874606914351791
313,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,11,3.61,1.2837077723447896,1.9
314,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,12,3.18,1.1568811967920856,1.783255450012701
315,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,13,3.68,1.3029127521808397,1.9183326093250879
316,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,14,4.33,1.4655675420143985,2.080865204668481
317,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,15,2.84,1.0438040521731147,1.6852299546352716
318,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,16,3.17,1.1537315878891892,1.7804493814764855
319,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,17,3.91,1.3635373739972745,1.977371993328519
320,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,18,3.77,1.3270750014599193,1.9416487838947598
321,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,19,3.54,1.264126727145683,1.8814887722226779
322,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,20,2.45,0.8960880245566357,1.5652475842498528
323,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,21,2.3,0.8329091229351039,1.51657508881031
324,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,22,4.26,1.449269160281279,2.0639767440550294
325,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,23,3.27,1.184789984909162,1.8083141320025125
326,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,24,4,1.3862943611198906,2
327,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,25,2.96,1.085189268335969,1.7204650534085253
328,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,26,2.7,0.9932517730102834,1.6431676725154984
329,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,27,2.93,1.075002423028976,1.711724276862369
330,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,28,2.29,0.8285518175661483,1.5132745950421556
331,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,29,3.09,1.128171090909654,1.7578395831246945
332,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,30,3.78,1.3297240096314962,1.944222209522358
333,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,1,3.74,1.3190856114264407,1.9339079605813716
334,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,2,4.12,1.415853163361435,2.029778313018444
335,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,3,3.59,1.2781522025001875,1.8947295321496416
336,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,4,3.29,1.1908875647772805,1.8138357147217055
337,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,5,3.41,1.2267122912954254,1.8466185312619388
338,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,6,4.47,1.4973884086254774,2.1142374511865976
339,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,7,4.09,1.4085449700547104,2.0223748416156684
340,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,8,4.64,1.534714366238164,2.1540659228538015
341,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,9,3.43,1.2325602611778486,1.8520259177452134
342,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,10,2.75,1.0116009116784799,1.6583123951777
343,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,11,3.53,1.2612978709452054,1.8788294228055935
344,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,12,3.79,1.332366019094335,1.9467922333931784
345,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,13,4.75,1.55814461804655,2.179449471770337
346,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,14,4.13,1.4182774069729414,2.0322401432901573
347,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,15,3.55,1.2669476034873244,1.8841443681416772
348,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,16,3.84,1.3454723665996355,1.9595917942265424
349,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,17,3.16,1.1505720275988207,1.7776388834631178
350,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,18,4.13,1.4182774069729414,2.0322401432901573
351,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,19,4.15,1.423108334242607,2.0371548787463363
352,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,20,3.88,1.355835153635182,1.969771560359221
353,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,21,3.4,1.2237754316221157,1.8439088914585775
354,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,22,3.76,1.324418957401803,1.9390719429665315
