ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,width,width_log,width_sqr
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,2.55,0.9360933591703348,1.5968719422671311
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,1.98,0.6830968447064438,1.407124727947029
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,2.2,0.7884573603642703,1.4832396974191326
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,2.03,0.7080357930536959,1.4247806848775006
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,2.98,1.091923300517313,1.7262676501632068
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,1.96,0.6729444732424258,1.4
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,2.76,1.0152306797290584,1.6613247725836149
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,3.42,1.2296405510745139,1.849324200890693
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,3.24,1.1755733298042381,1.8
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,3.45,1.2383742310432684,1.857417562100671
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,3.13,1.1410330045520618,1.7691806012954132
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,1.79,0.5822156198526637,1.3379088160259651
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,2.56,0.9400072584914712,1.6
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,1.1,0.09531017980432493,1.0488088481701516
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,3.54,1.264126727145683,1.8814887722226779
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,2.46,0.9001613499442714,1.5684387141358123
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,2.19,0.7839015438284094,1.4798648586948742
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,3.15,1.1474024528375417,1.7748239349298849
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,2.84,1.0438040521731147,1.6852299546352716
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,2.9,1.0647107369924282,1.70293863659264
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,2.3,0.8329091229351039,1.51657508881031
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,3.18,1.1568811967920856,1.783255450012701
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,2.38,0.8671004876833833,1.5427248620541512
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,2.14,0.7608058290337602,1.4628738838327795
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,2.79,1.0260415958332743,1.6703293088490065
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,3.36,1.2119409739751128,1.833030277982336
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,3.43,1.2325602611778486,1.8520259177452134
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,226,3.02,1.1052568313867783,1.7378147196982767
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,226,2.43,0.8878912573524571,1.5588457268119895
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,226,2.94,1.0784095813505903,1.7146428199482247
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,226,2.59,0.9516578757114463,1.6093476939431082
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,226,2.5,0.9162907318741551,1.5811388300841898
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,226,2.98,1.091923300517313,1.7262676501632068
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,226,2.46,0.9001613499442714,1.5684387141358123
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,226,3.52,1.2584609896100056,1.876166303929372
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,226,3.06,1.1184149159642893,1.7492855684535902
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,226,3.48,1.247032293786383,1.865475810617763
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,227,2.64,0.9707789171582248,1.624807680927192
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,227,2.48,0.9082585601768908,1.5748015748023623
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,227,2.39,0.8712933659434193,1.5459624833740306
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,227,2.12,0.7514160886839212,1.4560219778561037
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,227,2.57,0.9439058989071284,1.6031219541881396
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,227,2.22,0.7975071958841882,1.489966442575134
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,227,3.09,1.128171090909654,1.7578395831246945
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,227,2.51,0.9202827531436925,1.5842979517754858
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,227,2.65,0.9745596399981308,1.6278820596099706
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,227,2.65,0.9745596399981308,1.6278820596099706
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,228,2.54,0.9321640810304452,1.5937377450509227
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,228,2.92,1.0715836162801904,1.7088007490635062
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,228,1.9,0.6418538861723947,1.378404875209022
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,228,2.5,0.9162907318741551,1.5811388300841898
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,228,2.56,0.9400072584914712,1.6
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,228,2.74,1.007957920399979,1.6552945357246849
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,228,2.26,0.8153648132841944,1.5033296378372907
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,228,2.09,0.7371640659767196,1.445683229480096
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,228,2.85,1.0473189942805592,1.6881943016134133
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,228,1.89,0.636576829071551,1.374772708486752
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,229,3.63,1.2892326482767593,1.905255888325765
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,229,2.63,0.9669838461896731,1.6217274740226855
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,229,2.42,0.883767540168595,1.5556349186104046
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,229,3.26,1.1817271953786161,1.8055470085267789
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,229,3.41,1.2267122912954254,1.8466185312619388
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,229,3.35,1.208960345836975,1.8303005217723127
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,229,3.52,1.2584609896100056,1.876166303929372
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,229,3.42,1.2296405510745139,1.849324200890693
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,229,3.62,1.2864740258376797,1.9026297590440449
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,229,2.49,0.9122827104766164,1.57797338380595
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,230,2.71,0.9969486348916096,1.6462077633154328
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,230,2.61,0.959350221334602,1.6155494421403511
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,230,2.68,0.9858167945227654,1.6370705543744901
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,230,2.52,0.9242589015233319,1.5874507866387544
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,230,2.75,1.0116009116784799,1.6583123951777
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,230,2.43,0.8878912573524571,1.5588457268119895
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,230,2.13,0.7561219797213337,1.4594519519326423
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,231,2.53,0.9282193027394288,1.5905973720586866
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,231,3.27,1.184789984909162,1.8083141320025125
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,231,3.28,1.1878434223960523,1.8110770276274832
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,231,3.18,1.1568811967920856,1.783255450012701
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,231,2.7,0.9932517730102834,1.6431676725154984
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,231,3.01,1.1019400787607843,1.7349351572897471
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,231,3.91,1.3635373739972745,1.977371993328519
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,231,2.85,1.0473189942805592,1.6881943016134133
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,231,3.1,1.1314021114911006,1.760681686165901
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,231,3.37,1.2149127443642704,1.835755975068582
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,232,2.61,0.959350221334602,1.6155494421403511
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,232,2.43,0.8878912573524571,1.5588457268119895
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,232,2.27,0.8197798314933114,1.5066519173319364
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,232,2.6,0.9555114450274363,1.61245154965971
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,232,2.02,0.7030975114131134,1.4212670403551895
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,232,2.12,0.7514160886839212,1.4560219778561037
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,232,1.84,0.6097655716208943,1.3564659966250536
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,232,2.44,0.8919980393051105,1.5620499351813308
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,232,2.26,0.8153648132841944,1.5033296378372907
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,232,2.44,0.8919980393051105,1.5620499351813308
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,233,2.66,0.9783261227936078,1.6309506430300091
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,233,2.78,1.0224509277025455,1.6673332000533065
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,233,1.82,0.598836501088704,1.3490737563232043
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,233,2.43,0.8878912573524571,1.5588457268119895
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,233,2.39,0.8712933659434193,1.5459624833740306
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,233,2.28,0.8241754429663494,1.5099668870541498
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,233,1.65,0.5007752879124892,1.284523257866513
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,233,1.75,0.5596157879354227,1.3228756555322954
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,233,2.11,0.7466879474879751,1.452583904633395
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,233,2.02,0.7030975114131134,1.4212670403551895
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,234,3.34,1.205970806988609,1.8275666882497066
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,234,2.08,0.7323678937132266,1.4422205101855958
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,234,3,1.0986122886681098,1.7320508075688772
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,234,2.6,0.9555114450274363,1.61245154965971
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,234,2.1,0.7419373447293773,1.449137674618944
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,234,3.17,1.1537315878891892,1.7804493814764855
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,234,2.32,0.8415671856782185,1.5231546211727816
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,234,2.12,0.7514160886839212,1.4560219778561037
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,234,3.45,1.2383742310432684,1.857417562100671
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,234,3.43,1.2325602611778486,1.8520259177452134
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,235,2.53,0.9282193027394288,1.5905973720586866
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,235,2.98,1.091923300517313,1.7262676501632068
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,235,3.09,1.128171090909654,1.7578395831246945
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,235,2.71,0.9969486348916096,1.6462077633154328
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,235,2.37,0.8628899551470398,1.5394804318340654
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,235,2.51,0.9202827531436925,1.5842979517754858
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,235,2.84,1.0438040521731147,1.6852299546352716
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,235,1.85,0.6151856390902335,1.3601470508735443
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,235,2.11,0.7466879474879751,1.452583904633395
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,235,2.78,1.0224509277025455,1.6673332000533065
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,236,2.54,0.9321640810304452,1.5937377450509227
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,236,2.44,0.8919980393051105,1.5620499351813308
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Sarasoto,236,3.06,1.1184149159642893,1.7492855684535902
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,237,2.14,0.7608058290337602,1.4628738838327795
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,237,2.48,0.9082585601768908,1.5748015748023623
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,237,3.02,1.1052568313867783,1.7378147196982767
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,237,2.68,0.9858167945227654,1.6370705543744901
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,237,2.63,0.9669838461896731,1.6217274740226855
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,237,2.09,0.7371640659767196,1.445683229480096
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,237,2.29,0.8285518175661483,1.5132745950421556
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,237,3.17,1.1537315878891892,1.7804493814764855
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,237,2.2,0.7884573603642703,1.4832396974191326
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,237,2.11,0.7466879474879751,1.452583904633395
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,238,4.04,1.3962446919730587,2.009975124224178
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,238,2.7,0.9932517730102834,1.6431676725154984
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,238,2.95,1.0818051703517284,1.7175564037317668
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,238,3.86,1.3506671834767394,1.96468827043885
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,238,2.91,1.0681530811834012,1.705872210923198
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,238,3.1,1.1314021114911006,1.760681686165901
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,238,3.55,1.2669476034873244,1.8841443681416772
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,238,3.28,1.1878434223960523,1.8110770276274832
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,238,3.72,1.3137236682850553,1.9287301521985911
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,238,2.58,0.9477893989335261,1.606237840420901
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,239,3.09,1.128171090909654,1.7578395831246945
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,239,2.59,0.9516578757114463,1.6093476939431082
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,239,2.95,1.0818051703517284,1.7175564037317668
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,239,3.21,1.1662709371419244,1.7916472867168918
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,239,2.83,1.0402767116551463,1.6822603841260722
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,239,2.52,0.9242589015233319,1.5874507866387544
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,239,2.66,0.9783261227936078,1.6309506430300091
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,239,2.84,1.0438040521731147,1.6852299546352716
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,239,2.6,0.9555114450274363,1.61245154965971
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,239,2.31,0.8372475245337022,1.5198684153570663
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,240,2.14,0.7608058290337602,1.4628738838327795
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,240,2.51,0.9202827531436925,1.5842979517754858
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,240,2.61,0.959350221334602,1.6155494421403511
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,240,2.36,0.8586616190375187,1.5362291495737217
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,240,2.72,1.000631880307906,1.6492422502470643
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,240,2.43,0.8878912573524571,1.5588457268119895
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,240,2.22,0.7975071958841882,1.489966442575134
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,240,2.83,1.0402767116551463,1.6822603841260722
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,240,3,1.0986122886681098,1.7320508075688772
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,241,3.78,1.3297240096314962,1.944222209522358
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,241,3.45,1.2383742310432684,1.857417562100671
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,241,4.44,1.4906543764441336,2.1071307505705477
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,241,3.31,1.1969481893889715,1.8193405398660252
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,241,3.55,1.2669476034873244,1.8841443681416772
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,241,3.78,1.3297240096314962,1.944222209522358
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,241,3.34,1.205970806988609,1.8275666882497066
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,241,3.59,1.2781522025001875,1.8947295321496416
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,241,3.49,1.2499017362143359,1.8681541692269406
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,241,3.59,1.2781522025001875,1.8947295321496416
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,241,3.8,1.33500106673234,1.9493588689617927
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,242,4.37,1.4747630091074988,2.090454496036687
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,242,3.13,1.1410330045520618,1.7691806012954132
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,242,3.58,1.275362800412609,1.8920887928424501
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,242,3.05,1.1151415906193203,1.746424919657298
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,242,2.92,1.0715836162801904,1.7088007490635062
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,242,3.24,1.1755733298042381,1.8
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,242,2.52,0.9242589015233319,1.5874507866387544
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,242,3.55,1.2669476034873244,1.8841443681416772
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,242,2.74,1.007957920399979,1.6552945357246849
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,242,2.54,0.9321640810304452,1.5937377450509227
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,243,3.02,1.1052568313867783,1.7378147196982767
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,243,2.83,1.0402767116551463,1.6822603841260722
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,243,3.02,1.1052568313867783,1.7378147196982767
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,243,3.83,1.3428648031925547,1.9570385790780926
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,243,2.88,1.0577902941478545,1.697056274847714
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,243,3.03,1.1085626195212777,1.740689518552921
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,243,3.15,1.1474024528375417,1.7748239349298849
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,243,3.77,1.3270750014599193,1.9416487838947598
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,243,2.58,0.9477893989335261,1.606237840420901
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,243,2.44,0.8919980393051105,1.5620499351813308
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,244,2.15,0.7654678421395714,1.466287829861518
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,244,2.49,0.9122827104766164,1.57797338380595
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,244,2.72,1.000631880307906,1.6492422502470643
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,244,3.23,1.172482137234565,1.797220075561143
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,244,2.25,0.8109302162163288,1.5
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,244,3.25,1.1786549963416462,1.8027756377319946
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,244,2.93,1.075002423028976,1.711724276862369
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,244,3.01,1.1019400787607843,1.7349351572897471
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,244,3.15,1.1474024528375417,1.7748239349298849
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,244,2.54,0.9321640810304452,1.5937377450509227
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,245,3.73,1.3164082336557241,1.9313207915827966
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,245,3.68,1.3029127521808397,1.9183326093250879
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,245,3.41,1.2267122912954254,1.8466185312619388
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,245,3.34,1.205970806988609,1.8275666882497066
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,245,3.55,1.2669476034873244,1.8841443681416772
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Boca Grande,245,3.39,1.220829921392359,1.841195263952197
