ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,lower_spines
289,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,20,0
290,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,21,0
291,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,22,0
292,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,23,0
293,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,24,0
294,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,25,0
295,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,26,0
296,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,27,0
297,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,28,0
298,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,29,0
299,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,30,0
300,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,31,0
301,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,32,0
302,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,33,0
303,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,1,0
304,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,2,0
305,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,3,0
306,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,4,0
307,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,5,0
308,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,6,0
309,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,7,1
310,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,8,0
311,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,9,0
312,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,10,0
313,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,11,0
314,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,12,0
315,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,13,0
316,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,14,0
317,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,15,0
318,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,16,1
319,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,17,1
320,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,18,1
321,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,19,0
322,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,20,0
323,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,21,0
324,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,22,0
325,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,23,1
326,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,24,0
327,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,25,0
328,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,26,0
329,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,27,0
330,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,28,0
331,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,29,0
332,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,30,0
333,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,1,1
334,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,2,0
335,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,3,0
336,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,4,1
337,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,5,0
338,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,6,0
339,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,7,0
340,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,8,1
341,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,9,1
342,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,10,0
343,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,11,1
344,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,12,0
345,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,13,1
346,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,14,1
347,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,15,1
348,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,16,0
349,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,17,0
350,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,18,1
351,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,19,0
352,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,20,0
353,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,21,0
354,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,22,0
355,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,23,0
356,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,24,0
357,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,25,1
358,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,26,0
359,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,27,0
360,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,28,0
361,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,29,0
362,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,30,0
363,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,1
364,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,0
365,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,0
366,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,1
367,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,1
368,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,1
369,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,1
370,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,1
371,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,0
372,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,10,1
373,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,11,1
374,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,12,0
375,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,13,1
376,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,14,1
377,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,15,1
378,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,16,1
379,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,17,0
380,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,18,1
381,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,19,0
382,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,20,0
383,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,21,1
384,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,22,1
385,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,23,1
386,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,24,0
387,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,25,1
388,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,26,1
389,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,27,1
390,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,28,1
391,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,29,1
392,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,30,0
393,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,31,1
394,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,1,0
395,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,2,0
396,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,3,0
397,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,4,0
398,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,5,0
399,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,6,0
400,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,7,0
401,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,8,0
402,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,9,0
403,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,10,0
404,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,11,0
405,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,12,0
406,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,13,0
407,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,14,0
408,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,15,0
409,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,16,0
410,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,17,0
411,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,18,0
412,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,19,0
413,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,20,0
414,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,21,0
415,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,1,0
416,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,2,0
417,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,3,0
418,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,4,0
419,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,5,0
420,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,6,0
421,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,7,0
422,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,8,0
423,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,9,0
424,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,10,0
425,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,11,0
426,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,12,0
427,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,13,0
428,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,14,0
429,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,1,0
430,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,2,0
431,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,3,0
432,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,4,0
433,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,5,0
434,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,6,1
435,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,7,1
436,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,8,0
437,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,9,1
438,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,10,0
439,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,11,0
440,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,12,0
441,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,13,0
442,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,14,0
443,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,15,0
444,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,1,0
445,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,2,0
446,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,3,0
447,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,4,0
448,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,5,0
449,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,6,0
450,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,7,0
451,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,8,0
452,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,9,0
453,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,10,0
454,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,11,0
455,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,12,0
456,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,13,0
457,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,14,0
458,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,15,0
459,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,16,0
460,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,17,0
461,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,18,0
462,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,19,0
463,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,20,0
464,Expedition_51,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,1,0
465,Expedition_51,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,2,0
466,Expedition_51,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,3,0
467,Expedition_51,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,4,1
468,Expedition_51,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,5,0
469,Expedition_51,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,6,1
470,Expedition_52,Natural Population,2017,South America,island,Galapagos,Galapagos,Santiago,1,1,1
471,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,1,0
472,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,2,0
473,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,3,0
474,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,4,0
475,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,5,0
476,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,6,0
477,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,7,0
478,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,8,0
479,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,9,0
480,Expedition_54,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,1
481,Expedition_54,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,1
482,Expedition_54,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,1
483,Expedition_54,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,1
484,Expedition_55,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,1
485,Expedition_55,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,1
486,Expedition_55,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,1
487,Expedition_55,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,1
488,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,1,0
489,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,2,0
490,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,3,0
491,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,4,0
492,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,5,0
493,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,6,0
494,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,7,0
495,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,8,0
496,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,9,0
497,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,10,0
498,Expedition_57,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,1,0
499,Expedition_57,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,2,0
