ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,spine_length,spine_length_log,spine_length_sqr
3319,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,1,6.94,2.0719132752590443,2.6343879744638983
3320,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,2,5.76,1.9110228900548727,2.4
3321,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,3,3.71,1.5496879080283263,1.9261360284258222
3322,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,4,5.25,1.8325814637483102,2.29128784747792
3323,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,5,6.35,1.9947003132247452,2.5199206336708304
3324,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,6,3.97,1.6034198401085376,1.9924858845171276
3325,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,7,5.67,1.8976198599275322,2.3811761799581315
3326,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,8,4.75,1.749199854809259,2.179449471770337
3327,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,9,5.6,1.8870696490323797,2.3664319132398464
3328,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,10,5.37,1.851599469584072,2.3173260452512934
3329,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,11,5.02,1.7950872593207297,2.240535650240808
3330,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,12,3.36,1.4724720573609429,1.833030277982336
3331,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,13,6.31,1.9892432737616872,2.511971337416094
3332,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,14,5.06,1.801709800081223,2.2494443758403984
3333,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,15,6.1,1.9600947840472698,2.4698178070456938
3334,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,16,5.63,1.891604804197771,2.3727621035409343
3335,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,17,3.5,1.5040773967762742,1.8708286933869707
3336,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,18,5.52,1.8748743759385615,2.349468024894146
3337,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,19,3.26,1.449269160281279,1.8055470085267789
3338,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,20,3.39,1.4793292270870801,1.841195263952197
3339,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,21,5.81,1.918392120161421,2.41039415863879
3340,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,22,5.8,1.916922612182061,2.4083189157584592
3341,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,23,4.19,1.6467336971777973,2.046948949045872
3342,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,24,5.4,1.8562979903656263,2.32379000772445
3343,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,25,5.93,1.9358598132018119,2.435159132377184
3344,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,26,5.71,1.9035989509835904,2.3895606290697042
3345,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,27,5.24,1.8309801823813363,2.2891046284519194
3346,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,28,4.3,1.667706820558076,2.073644135332772
3347,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,29,4.03,1.6154199841116479,2.0074859899884734
3348,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,30,3.16,1.425515074273172,1.7776388834631178
3349,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,31,3.17,1.4279160358107101,1.7804493814764855
3350,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,32,6.03,1.9501867058225735,2.455605831561735
3351,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,33,4.7,1.7404661748405046,2.16794833886788
3352,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,34,3.52,1.5085119938441398,1.876166303929372
3354,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,36,6.14,1.965712776351493,2.477902338672773
3355,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,37,4.78,1.7544036826842861,2.186321110907545
3356,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,38,5.06,1.801709800081223,2.2494443758403984
3357,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,39,3.6,1.5260563034950492,1.8973665961010275
3358,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,40,5.84,1.922787731634459,2.4166091947189146
3359,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,41,5.86,1.925707441737794,2.420743687382041
3360,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,42,5.12,1.8115620965242347,2.262741699796952
3361,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,43,5.26,1.8341801851120072,2.293468988235943
3362,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,44,3.68,1.5432981099295553,1.9183326093250879
3363,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,45,5.54,1.8779371654691073,2.353720459187964
3365,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,47,4.13,1.6351056591826783,2.0322401432901573
3366,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,48,4.05,1.6193882432872684,2.0124611797498106
3367,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,49,5.16,1.8180767775454285,2.2715633383201093
3368,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,50,5.07,1.803358605071407,2.2516660498395407
3369,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,51,2.4,1.2237754316221157,1.5491933384829668
3370,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,52,2.75,1.3217558399823195,1.6583123951777
3371,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,53,5.77,1.9125010869241836,2.4020824298928627
3372,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,54,5.09,1.8066480817218056,2.2561028345356955
3373,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,55,4.85,1.766441661243765,2.202271554554524
3374,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,56,4.15,1.6389967146756448,2.0371548787463363
3375,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,57,5.5,1.8718021769015913,2.345207879911715
3376,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,58,5.49,1.8702625307159986,2.3430749027719964
3377,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,59,4.67,1.7351891177396608,2.1610182784974308
3378,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,60,5.09,1.8066480817218056,2.2561028345356955
3379,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,61,5.16,1.8180767775454285,2.2715633383201093
3380,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,62,5.38,1.8531680973566984,2.3194827009486403
3381,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,63,3.24,1.4445632692438664,1.8
3382,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,64,3.27,1.451613827240533,1.8083141320025125
3383,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,65,4.36,1.6789639750827108,2.08806130178211
3384,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,66,6.12,1.9629077254238845,2.4738633753705965
3385,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,67,4.83,1.763017000362401,2.1977260975835913
3386,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,68,3.66,1.5390154481375546,1.9131126469708992
3387,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,69,4.53,1.7101878155342434,2.1283796653792764
3388,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,70,3.78,1.5644405465033644,1.944222209522358
3389,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,71,3.91,1.5912739418064292,1.977371993328519
3390,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,72,4.6,1.7227665977411035,2.1447610589527217
3391,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,73,4.62,1.7263316639055997,2.149418526020468
3392,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,74,4.3,1.667706820558076,2.073644135332772
3393,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,75,5.64,1.8931119634883424,2.3748684174075834
3394,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,76,4.88,1.7715567619105355,2.209072203437452
3395,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,77,4.14,1.6370530794670737,2.0346989949375804
3396,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,78,4.36,1.6789639750827108,2.08806130178211
3397,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,79,3.59,1.5238800240724537,1.8947295321496416
3398,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,80,4.37,1.6808279085207734,2.090454496036687
3399,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,81,4.88,1.7715567619105355,2.209072203437452
3400,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,82,6.74,2.046401687601636,2.596150997149434
3401,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,83,3.77,1.5623463049002497,1.9416487838947598
3402,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,84,4.21,1.6505798557652755,2.0518284528683193
3403,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,85,3.15,1.423108334242607,1.7748239349298849
3404,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,86,4.82,1.7613002617433464,2.195449840010015
3405,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,87,6.01,1.9473377010464987,2.4515301344262523
3406,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,88,3.84,1.5769147207285403,1.9595917942265424
3407,Daniel_21,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,89,4.27,1.6620303625532709,2.0663978319771825
3408,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,1,5.13,1.81319474994812,2.264950330581225
3409,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,2,6.87,2.063058062429312,2.6210684844162313
3410,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,3,6.86,2.0617866064411152,2.619160170741759
3411,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,4,5.99,1.944480556245719,2.4474476501040834
3412,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,5,7.17,2.1004689088719113,2.677685567799177
3413,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,6,5.09,1.8066480817218056,2.2561028345356955
3414,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,7,5.62,1.890095369948917,2.3706539182259396
3415,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,8,6.89,2.065596134857783,2.6248809496813372
3416,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,9,5.31,1.8421356765531218,2.3043437243605824
3417,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,10,6.91,2.0681277817795625,2.6286878856189833
3418,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,11,5.56,1.8809906029559975,2.3579652245103193
3419,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,12,6.91,2.0681277817795625,2.6286878856189833
3420,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,13,6.75,2.0476928433652555,2.598076211353316
3421,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,14,5.5,1.8718021769015913,2.345207879911715
3422,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,15,6.59,2.0268315914075385,2.567099530598687
3423,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,16,8.1,2.2082744135228043,2.8460498941515415
3424,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,17,6.05,1.9530276168241774,2.4596747752497685
3425,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,18,6.56,2.0228711901914416,2.5612496949731396
3426,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,19,6.73,2.0451088625993306,2.5942243542145698
3427,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,20,6.05,1.9530276168241774,2.4596747752497685
3428,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,21,5.54,1.8779371654691073,2.353720459187964
3429,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,22,5.22,1.827769906751088,2.2847319317591723
3430,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,23,6.46,2.0095554142156695,2.541653005427767
3431,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,24,6.61,2.0294631718735947,2.570992026436488
3432,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,25,6.19,1.9726911717329554,2.487971060924946
3433,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,26,5.43,1.860974538249528,2.3302360395462087
3434,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,27,6.79,2.052840859882657,2.6057628441590768
3435,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,28,5.77,1.9125010869241836,2.4020824298928627
3436,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,29,6.06,1.9544450515051506,2.4617067250182343
3437,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,30,5.06,1.801709800081223,2.2494443758403984
3438,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,31,4.72,1.7439688053917064,2.172556098240043
3439,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,32,6.59,2.0268315914075385,2.567099530598687
3440,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,33,6.99,2.0781907597781832,2.6438608132804573
3441,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,34,7.44,2.132982308607866,2.727636339397171
3442,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,35,6.14,1.965712776351493,2.477902338672773
3443,Daniel_22,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,36,6.09,1.958685340544036,2.467792535850613
