ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,spine_length,spine_length_log,spine_length_sqr
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,10.48,2.4406063908914204,3.237282811247729
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,10.59,2.4501426573516603,3.254228019054596
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,9.47,2.3485140248824456,3.0773365106858237
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,7.92,2.188295946591918,2.814249455894058
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,8.05,2.2027647577118348,2.8372521918222215
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,5.56,1.8809906029559975,2.3579652245103193
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,12.32,2.589266665112243,3.509985754956849
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,11.77,2.547098670044448,3.4307433596816885
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,5.49,1.8702625307159986,2.3430749027719964
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,6.09,1.958685340544036,2.467792535850613
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,11.24,2.50470927708418,3.352610922848042
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,10.37,2.4309783077624445,3.2202484376209237
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,4.27,1.6620303625532709,2.0663978319771825
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,5.24,1.8309801823813363,2.2891046284519194
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,9.09,2.3115448343655176,3.014962686336267
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,11.31,2.510411940196362,3.3630343441600474
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,9.3,2.33214389523559,3.0495901363953815
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,7.66,2.1587147225743437,2.7676705006196096
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,7.89,2.1849270495258133,2.808914381037628
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,6.59,2.0268315914075385,2.567099530598687
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,6.47,2.010894999144726,2.5436194683953808
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,11.75,2.5455312716044354,3.427827300200522
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,8.78,2.280339484046726,2.9631064780058107
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,8.18,2.217027204632399,2.8600699292150185
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,8.96,2.298577071596507,2.9933259094191533
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,7.15,2.0980179272527715,2.6739483914241875
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,13.35,2.66374994220563,3.653765181289022
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,4.76,1.7509374747078,2.181742422927143
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,9.71,2.3711778844596574,3.116087290176577
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,10.96,2.481567748522486,3.3105890714493698
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,10.88,2.474856313934499,3.2984845004941286
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,6.62,2.030776369698555,2.5729360660537215
Sofia,Natural Population,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,214,9.24,2.3263016196113617,3.0397368307141326
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,215,4.47,1.6992786164338898,2.1142374511865976
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,215,4.98,1.7884205679625405,2.23159136044214
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,215,4.54,1.7119945007591924,2.130727575266252
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,215,3.35,1.4701758451005926,1.8303005217723127
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,215,3.73,1.5539252025038417,1.9313207915827966
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,215,3.15,1.423108334242607,1.7748239349298849
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,215,3.96,1.601405740736836,1.98997487421324
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,215,4.15,1.6389967146756448,2.0371548787463363
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,215,4.13,1.6351056591826783,2.0322401432901573
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,215,4.51,1.706564623164823,2.12367605815953
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,216,5.04,1.7984040119467235,2.244994432064365
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,216,4.76,1.7509374747078,2.181742422927143
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,216,4.37,1.6808279085207734,2.090454496036687
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,216,4.71,1.742219023667919,2.1702534414210706
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,216,5.51,1.873339456220478,2.3473389188611002
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,216,4.31,1.6695918352538475,2.0760539492026693
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,216,4.05,1.6193882432872684,2.0124611797498106
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,217,5.12,1.8115620965242347,2.262741699796952
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,217,2.17,1.1537315878891892,1.4730919862656235
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,217,2.72,1.3137236682850553,1.6492422502470643
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,217,3.62,1.5303947050936475,1.9026297590440449
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,217,2.03,1.1085626195212777,1.4247806848775006
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,217,4.67,1.7351891177396608,2.1610182784974308
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,217,4.27,1.6620303625532709,2.0663978319771825
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,217,3.07,1.4036429994545037,1.752141546793523
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,217,4.75,1.749199854809259,2.179449471770337
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,218,4.82,1.7613002617433464,2.195449840010015
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,218,4.51,1.706564623164823,2.12367605815953
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,218,3.24,1.4445632692438664,1.8
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,218,3.6,1.5260563034950492,1.8973665961010275
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,218,4.52,1.7083778602890038,2.1260291625469296
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,218,4.45,1.6956156086751528,2.1095023109728985
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,219,5.11,1.809926773183504,2.2605309110914633
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,219,5.49,1.8702625307159986,2.3430749027719964
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,219,5.07,1.803358605071407,2.2516660498395407
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,219,5.54,1.8779371654691073,2.353720459187964
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,219,4.9,1.7749523509116738,2.2135943621178655
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,219,5.71,1.9035989509835904,2.3895606290697042
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,219,4.5,1.7047480922384253,2.1213203435596424
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,219,4.77,1.7526720805200082,2.1840329667841556
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,219,4.79,1.7561322915849038,2.188606862823929
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,220,4.89,1.7732559976634952,2.211334438749598
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,220,4.78,1.7544036826842861,2.186321110907545
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,220,4.39,1.6845453849209058,2.0952326839756963
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,220,4.41,1.6882490928583902,2.1
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,220,4.13,1.6351056591826783,2.0322401432901573
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,220,4.04,1.6174060820832772,2.009975124224178
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,220,3.69,1.5454325824581878,1.9209372712298547
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,220,4.1,1.62924053973028,2.0248456731316584
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,220,4.04,1.6174060820832772,2.009975124224178
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,220,2.24,1.1755733298042381,1.4966629547095767
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,220,3.86,1.5810384379124023,1.96468827043885
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,220,2.84,1.3454723665996355,1.6852299546352716
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,220,1.9,1.0647107369924282,1.378404875209022
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,220,4.03,1.6154199841116479,2.0074859899884734
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,221,4.65,1.7316555451583497,2.1563858652847827
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,221,4.85,1.766441661243765,2.202271554554524
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,221,5.14,1.814824742159051,2.2671568097509267
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,221,4.5,1.7047480922384253,2.1213203435596424
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,221,4.16,1.6409365794934714,2.039607805437114
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,221,5,1.791759469228055,2.23606797749979
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,221,5.08,1.8050046959780757,2.253885533916929
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,221,4.53,1.7101878155342434,2.1283796653792764
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,221,4.76,1.7509374747078,2.181742422927143
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,221,4.91,1.776645831418007,2.215851980616034
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,221,4.41,1.6882490928583902,2.1
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,221,3.34,1.4678743481123135,1.8275666882497066
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,221,3.41,1.4838746894587547,1.8466185312619388
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,221,5.57,1.8825138324965192,2.360084744241189
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,221,4.79,1.7561322915849038,2.188606862823929
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,222,4,1.6094379124341003,2
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,222,3.16,1.425515074273172,1.7776388834631178
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,222,3.38,1.4770487243883548,1.8384776310850235
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,222,3.67,1.541159071680806,1.9157244060668017
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,222,3.19,1.4327007339340463,1.786057109949175
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,222,4.44,1.6937790608678513,2.1071307505705477
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,222,4.75,1.749199854809259,2.179449471770337
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,222,4.43,1.691939133945844,2.1047565179849186
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,3.18,1.430311246536665,1.783255450012701
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,2.75,1.3217558399823195,1.6583123951777
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,3.54,1.5129270120532565,1.8814887722226779
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,1.79,1.0260415958332743,1.3379088160259651
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,3.62,1.5303947050936475,1.9026297590440449
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,2.81,1.3376291891386096,1.676305461424021
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,2.41,1.2267122912954254,1.5524174696260025
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,3.74,1.556037135706985,1.9339079605813716
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,2.14,1.144222799920162,1.4628738838327795
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,3.19,1.4327007339340463,1.786057109949175
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,3.23,1.4422019930581866,1.797220075561143
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,3.22,1.4398351280479207,1.794435844492636
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,3.95,1.599387576580599,1.9874606914351791
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,3,1.3862943611198906,1.7320508075688772
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,3.23,1.4422019930581866,1.797220075561143
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,3.44,1.4906543764441333,1.8547236990991407
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,3.93,1.5953389880545987,1.982422760159901
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,2.62,1.2864740258376797,1.6186414056238645
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,223,3.55,1.5151272329628591,1.8841443681416772
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,224,2.26,1.1817271953786161,1.5033296378372907
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,224,2.9,1.3609765531356006,1.70293863659264
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Titusville,224,2.71,1.3110318766193438,1.6462077633154328
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,4.92,1.7783364488959144,2.2181073012818833
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,4.51,1.706564623164823,2.12367605815953
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,4.24,1.6563214983329508,2.0591260281974
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,6.28,1.9851308622085946,2.5059928172283334
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,6.78,2.0515563381903004,2.6038433132583076
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,6.5,2.0149030205422647,2.5495097567963922
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,5.27,1.8357763546448294,2.295648056649799
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,6.21,1.9754689512968577,2.4919871588754225
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,5.52,1.8748743759385615,2.349468024894146
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,6.4,2.0014800002101243,2.5298221281347035
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,5.22,1.827769906751088,2.2847319317591723
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,4.02,1.6134299337036377,2.004993765576342
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,6.83,2.057962510002712,2.613426869074396
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,7.2,2.1041341542702074,2.6832815729997477
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,6.06,1.9544450515051506,2.4617067250182343
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,6.31,1.9892432737616872,2.511971337416094
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,6.81,2.0554049638515948,2.6095976701399777
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,230,6.59,2.0268315914075385,2.567099530598687
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,228,3.55,1.5151272329628591,1.8841443681416772
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,228,1.29,0.8285518175661483,1.1357816691600546
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,228,2.86,1.3506671834767394,1.6911534525287764
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,228,3.62,1.5303947050936475,1.9026297590440449
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,228,2.59,1.2781522025001875,1.6093476939431082
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,228,1.83,1.0402767116551463,1.3527749258468684
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,228,3.65,1.536867219599265,1.91049731745428
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,228,3.24,1.4445632692438664,1.8
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,228,2.78,1.3297240096314962,1.6673332000533065
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,4.18,1.6448050562713916,2.0445048300260873
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,3.21,1.43746264769429,1.7916472867168918
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,4.43,1.691939133945844,2.1047565179849186
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,4.85,1.766441661243765,2.202271554554524
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,3.63,1.5325568680981427,1.905255888325765
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,3.3,1.4586150226995167,1.816590212458495
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,4.74,1.747459210331475,2.177154105707724
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,4.18,1.6448050562713916,2.0445048300260873
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,2.46,1.2412685890696329,1.5684387141358123
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,5.17,1.8196988379172965,2.2737634001804143
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,4.19,1.6467336971777973,2.046948949045872
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,4.17,1.6428726885203377,2.0420577856662137
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,5.03,1.7967470107390942,2.2427661492005804
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,5.18,1.8213182714695995,2.2759613353482084
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,4.47,1.6992786164338898,2.1142374511865976
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,4.09,1.6272778305624314,2.0223748416156684
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,4.82,1.7613002617433464,2.195449840010015
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,4.86,1.7681496035889213,2.2045407685048604
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,4.23,1.6544112780768316,2.0566963801203135
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,3.41,1.4838746894587547,1.8466185312619388
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,3.07,1.4036429994545037,1.752141546793523
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,4.48,1.7011051009599243,2.1166010488516727
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,226,4.57,1.7173950539391927,2.137755832643195
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,229,5.81,1.918392120161421,2.41039415863879
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,229,2.8,1.33500106673234,1.6733200530681511
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,229,5.33,1.8453002361560848,2.3086792761230392
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,229,4.88,1.7715567619105355,2.209072203437452
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,231,3.72,1.551808799597464,1.9287301521985911
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,231,3.43,1.4883995840570443,1.8520259177452134
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,231,4.28,1.6639260977181702,2.06881608655772
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,231,3.98,1.6054298910365616,1.9949937343260002
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,231,2.96,1.3762440252663892,1.7204650534085253
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,5.54,1.8779371654691073,2.353720459187964
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,5.45,1.864080130807681,2.3345235059857505
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,5.3,1.840549633397487,2.3021728866442674
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,5.42,1.8594181177018698,2.328089345364563
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,2.5,1.252762968495368,1.5811388300841898
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,4.65,1.7316555451583497,2.1563858652847827
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,5.35,1.8484548129046001,2.3130067012440754
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,5,1.791759469228055,2.23606797749979
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,3.74,1.556037135706985,1.9339079605813716
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,5.16,1.8180767775454285,2.2715633383201093
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,5.45,1.864080130807681,2.3345235059857505
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,5.18,1.8213182714695995,2.2759613353482084
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,4.65,1.7316555451583497,2.1563858652847827
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,4.78,1.7544036826842861,2.186321110907545
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,4.77,1.7526720805200082,2.1840329667841556
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,3.51,1.506297153514587,1.8734993995195195
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,4.9,1.7749523509116738,2.2135943621178655
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,3.83,1.5748464676644813,1.9570385790780926
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,227,4.36,1.6789639750827108,2.08806130178211
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,2.42,1.2296405510745139,1.5556349186104046
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,4.11,1.631199404215613,2.0273134932713295
Florida,Natural Population,2016,North_Central America,mainland,NA,USA,NA,NA,Cocoa,225,5.64,1.8931119634883424,2.3748684174075834
