ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,tip_distance,tip_distance_log,tip_distance_sqr
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,12,2.5649493574615367,3.4641016151377544
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,14.24,2.7239235502585,3.7735924528226414
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,11.21,2.502255288122613,3.3481338085566414
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,11.95,2.5610957881455465,3.456877203488721
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,9.76,2.3758355547336385,3.1240998703626617
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,9.95,2.3933394562625097,3.1543620591175006
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,10.22,2.4176979000945504,3.1968734726291563
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,11.63,2.5360749363624,3.410278580995987
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,14.3,2.72785282839839,3.7815340802378077
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,11.06,2.4898941912990393,3.3256578296631782
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,9.82,2.3813962734183356,3.1336879231984796
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,11.53,2.528125768907977,3.395585369269929
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,6.24,1.979621206397625,2.4979991993593593
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,40,9.04,2.306577114263583,3.0066592756745814
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,13.66,2.6851226964585053,3.6959437225152656
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,9.91,2.3896797998449792,3.1480152477394387
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,11.25,2.505525936990736,3.3541019662496847
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,11.24,2.50470927708418,3.352610922848042
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,11.13,2.495681722955959,3.3361654635224554
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,11.26,2.506341930508065,3.3555923471125033
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,11.46,2.522523513359307,3.3852621759621515
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,9.96,2.3942522815198695,3.1559467676119
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,8.84,2.286455711064162,2.973213749463701
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,8.13,2.211565694606877,2.8513154858766505
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7.83,2.178155014615869,2.7982137159266447
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,9.46,2.347558458636777,3.0757112998459397
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,11.87,2.554899021608035,3.4452866353904428
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,12.08,2.5710843460290524,3.4756294393965534
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,10.97,2.482403519569882,3.312099032335839
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7.25,2.1102132003465894,2.692582403567252
CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,8.93,2.295560478057081,2.988310559496787
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,11.6,2.533696813957432,3.40587727318528
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,8.18,2.217027204632399,2.8600699292150185
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,8.03,2.200552367428894,2.8337254630609507
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,10.44,2.437115985951652,3.2310988842807022
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,10.26,2.421256622711544,3.2031234756093934
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,11.99,2.5641798306825083,3.462657938636157
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,11.86,2.554121718809473,3.443835071544513
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,10.2,2.4159137783010487,3.1937438845342623
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,9.41,2.3427668826268775,3.0675723300355937
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,12.79,2.6239436918052106,3.576310948449533
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,7.45,2.134166441369082,2.7294688127912363
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,8.33,2.2332350148592526,2.8861739379323623
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,6.72,2.0438143640366846,2.592296279363144
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Mina,41,10.5,2.4423470353692043,3.24037034920393
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,12.56,2.6071242825122494,3.54400902933387
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,12.4,2.5952547069568657,3.521363372331802
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,13.36,2.664446563620078,3.655133376499413
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,13.76,2.6919208191723265,3.7094473981982814
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,11.35,2.513656063073986,3.3689761055846033
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,13.19,2.6525374911719513,3.6318039594669753
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,10.85,2.47232786758114,3.2939338184001206
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,12.71,2.6181254935742233,3.5651086939951777
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,10.66,2.4561641809223462,3.2649655434629015
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,13.09,2.645465325910589,3.6180105030251086
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,12.71,2.6181254935742233,3.5651086939951777
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,12.94,2.6347624053323777,3.5972211497209896
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,13.73,2.689886230474539,3.705401462729781
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,13.68,2.6864860231863696,3.698648401781386
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,13.95,2.7047112998366956,3.7349698793966195
CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,14.28,2.7265447837383743,3.778888725538237
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,15.02,2.7738379416402132,3.8755644750152203
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,14.2,2.7212954278522306,3.7682887362833544
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,12.15,2.5764217586237734,3.4856850115866753
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,13.7,2.6878474937846906,3.7013511046643495
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,12.68,2.615934912194404,3.560898762952971
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,10.71,2.460443177609626,3.2726136343907144
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,11.79,2.548663615590751,3.433656942677879
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,12.27,2.5855058483441162,3.502855977627399
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,7.07,2.0881534822818573,2.658947160061666
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,9.33,2.3350522831315472,3.054504869860253
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,10.84,2.4714836294558595,3.2924155266308657
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,9.21,2.3233676321765744,3.034798181098704
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,11.07,2.4907230351094403,3.327160951922825
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Botadero,42,11.78,2.5478814489493886,3.4322004603461025
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,9.89,2.387844936944869,3.144837038703278
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,14.79,2.7593768282675506,3.845776904605882
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,11.35,2.513656063073986,3.3689761055846033
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,14.49,2.740194654428777,3.8065732621348563
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,11.14,2.4965057856313524,3.3376638536557275
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,12.06,2.569554123848285,3.472751070837068
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,11.79,2.548663615590751,3.433656942677879
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,10.78,2.4664031782234406,3.283291031876401
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,11.72,2.543175557911976,3.423448553724738
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,12.65,2.613739521630969,3.556683848755748
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,8.9,2.2925347571405443,2.9832867780352594
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,12.54,2.605648267484129,3.5411862419251547
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,14.01,2.7087166456453704,3.7429934544425802
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,12.19,2.579458966729223,3.491418050019218
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,11.65,2.5376572151735295,3.4132096331752027
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,12.88,2.6304489550786583,3.588871688985272
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,8.2,2.2192034840549946,2.8635642126552705
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,3.74,1.556037135706985,1.9339079605813716
CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.48,2.012232791986386,2.545584412271571
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,9.26,2.3282528397426234,3.043024810940588
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,7.79,2.1736147116970854,2.7910571473905725
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,10.5,2.4423470353692043,3.24037034920393
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,12.55,2.60638654732571,3.5425979167836705
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,9.32,2.334083760053417,3.0528675044947495
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,8.96,2.298577071596507,2.9933259094191533
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,15.77,2.8195915758351173,3.971145930332956
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,12.07,2.570319527636131,3.4741905532080417
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,9.44,2.3456445824544927,3.0724582991474434
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,9.85,2.3841650799864684,3.138470965295043
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,6.46,2.0095554142156695,2.541653005427767
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,9.39,2.340843805111136,3.0643106892089125
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,5.11,1.809926773183504,2.2605309110914633
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,Cementery,43,10.13,2.4096441652874536,3.1827660925679098
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,11.63,2.5360749363624,3.410278580995987
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,10.41,2.4344901638739844,3.2264531609803355
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,9.61,2.3617969526258915,3.1
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,8.64,2.265921108622454,2.939387691339814
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,8.74,2.2762411176544437,2.9563490998188966
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,10.79,2.4672517145492794,3.2848135411313684
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,12.25,2.583997552432231,3.5
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,11.49,2.5249283241374862,3.3896902513356584
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,4.99,1.7900914121273581,2.233830790368868
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,10.11,2.4078456036515385,3.179622619116929
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,10.93,2.4790562361098245,3.306055050963308
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,10.84,2.4714836294558595,3.2924155266308657
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,10.78,2.4664031782234406,3.283291031876401
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,9.51,2.3523271848888596,3.083828789021855
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,7.96,2.192770226986839,2.821347195933177
CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,10.72,2.4612967841488667,3.2741411087489802
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,11.05,2.489064659936664,3.3241540277189325
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,8.92,2.2945529212967815,2.986636904613616
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,7.46,2.135349173618132,2.7313000567495327
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,7.08,2.089391872533004,2.6608269391300143
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,6.25,1.9810014688665833,2.5
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,8.47,2.248128907197987,2.91032644217105
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,9.18,2.3204250111223765,3.0298514815086235
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,9.39,2.340843805111136,3.0643106892089125
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,9.78,2.377692565480851,3.127299154222378
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,9.31,2.333114298028869,3.0512292604784714
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,7.71,2.1644717908644115,2.7766886753829643
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,3.3,1.4586150226995167,1.816590212458495
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,7.09,2.0906287310704004,2.6627053911388696
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,Tourist Trail,44,8.71,2.2731562823032334,2.951270912674741
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,10.28,2.423031246069913,3.2062439083762793
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,10.13,2.4096441652874536,3.1827660925679098
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,9.03,2.305580601973844,3.004995840263344
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,7.69,2.162172939277301,2.7730849247724096
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,9.13,2.315501318260592,3.0215889859476257
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,10.24,2.419478844465545,3.2
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,9.82,2.3813962734183356,3.1336879231984796
CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,1,Loberia,45,11.23,2.503891949699081,3.351119216023208
