ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,length,width,depth,spine_length,tip_distance,spine_num,upper_spines,lower_spines,country,location,notes
2317,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,58,7.24,2.99,5.02,4.98,NA,NA,1,1,Ecuador,El Garrapatero Alto,NA
2318,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,59,4.89,2.61,3.51,3.5,NA,NA,1,0,Ecuador,El Garrapatero Alto,NA
2319,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,60,7.13,2.44,4.19,4.43,NA,NA,1,1,Ecuador,El Garrapatero Alto,NA
2320,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,61,6.77,2.91,4.5,5.39,NA,NA,1,1,Ecuador,El Garrapatero Alto,NA
2321,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,62,6.83,3.55,5.78,7.33,NA,NA,1,1,Ecuador,El Garrapatero Alto,NA
2322,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,4.9,1.53,3.49,6.42,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2323,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,7.5,2.79,4.63,6.48,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2324,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,5.59,2.55,4.49,6.08,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2325,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,6.16,2.55,3.95,5.84,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2326,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,6.94,3.86,4.85,6.84,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2327,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,7.65,2.99,4.92,7.96,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2328,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,6.91,2.92,4.46,6.49,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2329,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,6.7,3.56,5.12,7.02,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2330,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,5.78,3.15,4.34,6.08,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2331,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,10,7.82,3.25,4.89,7.56,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2332,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,11,7.32,2.57,4.48,6.87,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2333,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,12,6.04,3.58,4.81,7.9,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2334,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,13,4.72,2.08,3.3,5.72,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2335,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,14,5.5,2.27,3.68,5.7,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2336,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,15,6.54,2.92,4.47,6.86,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2337,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,16,5.37,1.9,3.26,4.51,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2338,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,17,7.81,3.13,4.83,3.59,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2339,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,18,7.11,2.24,4.36,6.43,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2340,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,19,7.68,3.16,5.06,7.08,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2341,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,20,6.74,2.84,4.76,6.24,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2342,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,21,5.45,2.44,3.68,4.9,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2343,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,22,5.33,2.61,4.05,5.34,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2344,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,23,7.49,3.6,5.2,7.16,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2345,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,24,7.09,2.42,4.31,5.76,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2346,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,25,7.19,3.28,4.9,7.5,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2347,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,26,6.7,2.78,4.9,5.3,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2348,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,27,6.01,2.88,4.44,6.6,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2349,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,28,4.74,1.96,2.99,4.81,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2350,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,29,6.79,2.76,4.36,7.25,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2351,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,30,6.51,2.8,5.12,6.09,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2352,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,31,5.98,2.62,4.49,7.25,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2353,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,32,5.23,2.29,3.88,4.85,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2354,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,33,4.87,1.9,3.39,4.65,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2355,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,34,6.4,2.01,4.14,5.17,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2356,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,35,6.77,2.6,4.54,6.33,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2357,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,36,6.85,3.34,4.92,4.9,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2358,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,37,4.58,1.92,3.34,4.6,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2359,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,38,4.78,2.47,3.6,6.3,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2360,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,39,5.97,2.99,4.48,4.44,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2361,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,40,6.98,2.98,5.27,7.05,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2362,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,41,5.75,2.92,4.4,5.96,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2363,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,42,5.6,2.95,4.58,6.25,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2364,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,43,5.56,2.84,4.63,5.33,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2365,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,44,5.71,2.64,4.19,6.3,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2366,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,45,7.12,2.74,4.34,6.86,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2367,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,46,6.17,2.92,4.36,6.26,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2368,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,47,5.42,2.06,3.36,3.25,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2369,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,48,6.98,2.87,4.28,2.54,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2370,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,49,7.44,3.14,4.63,6.9,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2371,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,50,6.51,3.28,4.79,2.96,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2372,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,51,7.88,3.26,4.77,7.94,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2373,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,52,6.14,2.26,4.07,5.17,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2374,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,53,5.7,2.43,4.43,5.58,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2375,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,54,6.78,2.93,4.65,6.56,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2376,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,55,7.57,2.94,5.09,7.82,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2377,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,56,5.83,3.16,4.57,6.21,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2378,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,57,7.52,2.9,5.09,7.08,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2379,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,58,7.16,2.68,4.56,6.02,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2380,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,59,5.23,2.94,4.29,6.29,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2381,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,60,7.15,2.95,4.28,4.06,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2382,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,61,7.11,3.31,4.67,6.67,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2383,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,62,5.58,2.2,3.63,3.82,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2384,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,63,6.03,2.75,4.62,4.92,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2385,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,64,6.11,2.99,4.68,5.33,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2386,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,65,5.44,2.78,4.21,6.32,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2387,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,66,5.24,2.6,3.62,4.8,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2388,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,67,5.62,2.33,3.75,5.63,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2389,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,68,6.82,3,4.98,6.83,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2390,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,69,6.42,3.05,5.19,6.77,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2391,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,70,6,2.98,4.44,7.17,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2392,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,71,6.44,3.06,3.8,2.87,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2393,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,72,4.12,1.66,2.78,2.9,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2394,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,73,6.02,2.36,4.41,6.53,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2395,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,74,5.19,2.32,3.76,5.2,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2396,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,75,5.89,2.23,4.46,5.67,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2397,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,76,6.58,3.29,4.23,4.92,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2398,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,77,6.93,2.56,4.44,NA,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2399,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,78,6.04,2.42,4.51,6.08,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2400,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,79,7.68,3.11,5.06,6.75,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2401,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,80,6.44,2.88,4.64,5.27,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2402,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,81,4.6,2.45,3.55,6.21,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2403,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,82,6.03,2.66,4.28,4.67,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2404,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,83,5.59,2.43,3.95,5.99,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2405,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,84,6.91,2.62,4.86,5.67,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2406,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,85,6.12,2.46,3.99,6,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2407,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,86,6.28,2.22,3.92,6.41,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2408,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,87,5.49,2.58,3.86,6.7,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2409,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,88,4.71,2.74,4.19,4.25,NA,NA,1,1,Ecuador,Itabaca Channel,NA
2410,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,3.97,1.81,2.64,2.85,NA,NA,1,0,Ecuador,Itabaca Road,NA
2411,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,7.54,4.09,4.88,7.53,NA,NA,1,1,Ecuador,Itabaca Road,NA
2412,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,6.79,3.22,5.23,6.65,NA,NA,1,1,Ecuador,Itabaca Road,NA
2413,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,5.69,2.51,4.89,5.25,NA,NA,1,1,Ecuador,Itabaca Road,NA
2414,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,6.3,2.07,3.83,3.44,NA,NA,1,1,Ecuador,Itabaca Road,NA
2415,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,4.27,1.27,3.2,4.09,NA,NA,1,1,Ecuador,Itabaca Road,NA
2416,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,4.55,1.69,3.54,5.79,NA,NA,1,1,Ecuador,Itabaca Road,NA
2417,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,7.61,2.71,5.15,6.91,NA,NA,1,1,Ecuador,Itabaca Road,NA
2418,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,7.09,3.49,4.77,6.58,NA,NA,1,1,Ecuador,Itabaca Road,NA
2419,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,10,6.13,2.71,4.72,6.44,NA,NA,1,1,Ecuador,Itabaca Road,NA
2420,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,11,4.69,2.2,2.83,3.13,NA,NA,1,0,Ecuador,Itabaca Road,NA
2421,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,12,4.21,1.55,3.04,2.03,NA,NA,1,0,Ecuador,Itabaca Road,NA
2422,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,13,3.75,1.07,2.21,3.46,NA,NA,1,0,Ecuador,Itabaca Road,NA
2423,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,14,4.27,1.71,2.88,2.49,NA,NA,1,1,Ecuador,Itabaca Road,NA
2424,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,15,6.19,2.85,4.81,6.48,NA,NA,1,1,Ecuador,Itabaca Road,NA
2425,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,16,3.74,1.95,3.34,3.27,NA,NA,1,1,Ecuador,Itabaca Road,NA
2426,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,17,5.92,2.98,4.3,4.89,NA,NA,1,1,Ecuador,Itabaca Road,NA
2427,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,18,5.36,2.13,3.79,2.88,NA,NA,1,1,Ecuador,Itabaca Road,NA
2428,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,19,5.6,2.36,3.77,6.44,NA,NA,1,1,Ecuador,Itabaca Road,NA
2429,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,20,5.53,3.11,4.38,5.47,NA,NA,1,1,Ecuador,Itabaca Road,NA
2430,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,21,6.99,2.98,4.81,6.87,NA,NA,1,1,Ecuador,Itabaca Road,NA
2431,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,22,5.57,2.45,4.08,4.81,NA,NA,1,0,Ecuador,Itabaca Road,NA
2432,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,23,5.97,2.58,4.4,6.25,NA,NA,1,1,Ecuador,Itabaca Road,NA
2433,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,24,5.59,2.54,4.38,3.89,NA,NA,1,1,Ecuador,Itabaca Road,NA
2434,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,25,2.31,1.63,3.37,3.58,NA,NA,1,1,Ecuador,Itabaca Road,NA
2435,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,26,5.57,2.36,3.74,5.43,NA,NA,1,1,Ecuador,Itabaca Road,NA
2436,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,27,6.94,2.97,4.66,5.86,NA,NA,1,1,Ecuador,Itabaca Road,NA
2437,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,28,4.78,2.11,3.52,3.68,NA,NA,1,1,Ecuador,Itabaca Road,NA
2438,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,29,5.33,2.83,5.27,6.05,NA,NA,1,1,Ecuador,Itabaca Road,NA
2439,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,30,5.83,2.24,4.09,3.9,NA,NA,1,1,Ecuador,Itabaca Road,NA
2440,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,31,6.81,3.21,5.56,7.55,NA,NA,1,1,Ecuador,Itabaca Road,NA
2441,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,32,6.41,3.22,4.78,5.73,NA,NA,1,1,Ecuador,Itabaca Road,NA
2442,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,33,7.01,2.93,4.54,5.54,NA,NA,1,1,Ecuador,Itabaca Road,NA
2443,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,34,5.97,3.74,4.81,4.78,NA,NA,1,1,Ecuador,Itabaca Road,NA
2444,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,35,6.5,2.66,4.15,6.13,NA,NA,1,1,Ecuador,Itabaca Road,NA
2445,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,36,5.58,3.08,4.19,6.03,NA,NA,1,1,Ecuador,Itabaca Road,NA
2446,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,37,6.22,3.18,4.03,6.87,NA,NA,1,1,Ecuador,Itabaca Road,NA
2447,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,38,2.26,2.76,4.06,6.44,NA,NA,1,1,Ecuador,Itabaca Road,NA
2448,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,39,5.64,2.99,4.44,6.33,NA,NA,1,1,Ecuador,Itabaca Road,NA
2449,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,40,5.87,2.73,3.78,5.03,NA,NA,1,1,Ecuador,Itabaca Road,NA
2450,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,41,4.14,1.84,2.72,3.76,NA,NA,1,1,Ecuador,Itabaca Road,NA
2451,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,42,3.32,1.36,1.93,NA,NA,NA,1,1,Ecuador,Itabaca Road,NA
2452,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,43,5.15,2.72,3.81,4.11,NA,NA,1,0,Ecuador,Itabaca Road,NA
2453,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,44,6.28,2.98,4.57,5.73,NA,NA,1,0,Ecuador,Itabaca Road,NA
2454,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,45,6.6,3.46,5.01,5.99,NA,NA,1,1,Ecuador,Itabaca Road,NA
2455,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,46,8.46,3.29,5,5.05,NA,NA,1,1,Ecuador,Itabaca Road,NA
2456,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,47,6.51,2.93,5.13,6.24,NA,NA,1,1,Ecuador,Itabaca Road,NA
2457,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,48,5.95,3.02,4.78,5.51,NA,NA,1,1,Ecuador,Itabaca Road,NA
2458,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,49,5.92,2.5,4.44,5.78,NA,NA,1,1,Ecuador,Itabaca Road,NA
2459,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,50,5.23,2.14,3.45,6.22,NA,NA,1,1,Ecuador,Itabaca Road,NA
2460,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,51,6.59,3.13,4.66,5.06,NA,NA,1,1,Ecuador,Itabaca Road,NA
2461,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,52,5.91,2.58,4.09,5.91,NA,NA,1,0,Ecuador,Itabaca Road,NA
2462,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,53,5.86,3.02,4.17,6.43,NA,NA,1,1,Ecuador,Itabaca Road,NA
