ind_num,ID,Herb_name,Herb_number,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,length,width,depth,spine_length,tip_distance,spine_num,upper_spines,lower_spines,country,location,notes,latitude,longitude,Location notes,Temp,Temp_S,Prec,varP
746,Expedition_80,Expedition,80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,22,8.48,3.82,5.9,5.57,10.01,4,1,1,Ecuador,Bahia Gardner,NA,-1.372240009,-89.74269602,,23.64365005,179.6233673,471.0172119,80.98109436
747,Expedition_80,Expedition,80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,23,6.75,3.35,5.87,5.46,9.27,2,1,0,Ecuador,Bahia Gardner,NA,-1.372240009,-89.74269602,,23.64365005,179.6233673,471.0172119,80.98109436
748,Expedition_80,Expedition,80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,24,6.4,3.57,5.12,3.66,6.41,4,1,1,Ecuador,Bahia Gardner,NA,-1.372240009,-89.74269602,,23.64365005,179.6233673,471.0172119,80.98109436
749,Expedition_80,Expedition,80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,25,5.07,3.01,4.1,4.74,10.78,4,1,1,Ecuador,Bahia Gardner,NA,-1.372240009,-89.74269602,,23.64365005,179.6233673,471.0172119,80.98109436
750,Expedition_80,Expedition,80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,26,6.44,3.45,5.54,3.79,9.06,4,1,1,Ecuador,Bahia Gardner,NA,-1.372240009,-89.74269602,,23.64365005,179.6233673,471.0172119,80.98109436
751,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,1,6.69,3.52,5.4,4.15,9.11,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
752,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,2,6.69,3.96,5.98,6.62,12.28,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
753,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,3,5.25,3.01,4.92,5.1,7.53,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
754,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,4,5.06,2.95,4.1,4.51,8.54,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
755,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,5,6.31,3.26,4.73,5.25,9.33,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
756,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,6,5.58,3.25,4.63,5.61,10,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
757,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,7,7.95,4.67,5.62,5.28,11.74,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
758,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,8,6.5,4.01,5.49,5.64,9.83,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
759,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,9,6.85,3.52,5.56,5.18,9.68,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
760,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,10,6.23,3.58,4.75,6.06,10.5,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
761,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,11,5.87,2.42,4.1,4.29,6.02,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
762,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,12,6.64,3.81,5.08,4.57,10.56,2,1,0,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
763,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,13,5.11,2.28,3.83,3.91,5.4,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
764,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,14,6.19,2.96,4.24,4.02,7.88,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
765,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,15,5.14,2.7,4.31,4.47,7.42,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
766,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,16,8.23,4.34,5.38,4.66,9.31,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
767,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,17,5.9,3.05,4.28,4.53,7.8,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
768,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,18,6.28,3.39,4.89,4.19,8.56,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
769,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,19,6.28,3.19,4.83,4.1,8.24,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
770,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,20,6.65,3.66,5.27,4.85,9.25,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
771,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,21,6.91,3.14,4.69,4.11,8.76,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
772,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,22,7.99,3.77,5.66,5.42,10.08,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
773,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,23,5.62,2.75,4.33,7.25,3.95,2,1,0,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
774,Expedition_81,Expedition,81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,24,6.57,3.89,5.09,4.98,10.9,4,1,1,Ecuador,Bahia Gardner,NA,-1.352375988,-89.66170697,,23.74166679,179.7831268,501,73.1336441
775,Expedition_82,Expedition,82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,1,4.67,3.14,4.58,3.5,7.95,4,1,1,Ecuador,Bahia Gardner,NA,-1.352403983,-89.66164604,,23.74166679,179.7831268,501,73.1336441
776,Expedition_82,Expedition,82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,2,5.57,2.45,4.24,4.14,4.9,2,1,0,Ecuador,Bahia Gardner,NA,-1.352403983,-89.66164604,,23.74166679,179.7831268,501,73.1336441
777,Expedition_82,Expedition,82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,3,4.88,2.82,4.4,4.56,5.45,2,1,0,Ecuador,Bahia Gardner,NA,-1.352403983,-89.66164604,,23.74166679,179.7831268,501,73.1336441
778,Expedition_82,Expedition,82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,4,5.59,3.45,4.68,1.83,6.16,2,1,0,Ecuador,Bahia Gardner,NA,-1.352403983,-89.66164604,,23.74166679,179.7831268,501,73.1336441
779,Expedition_82,Expedition,82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,5,6.11,3,4.57,4.46,9.79,2,1,0,Ecuador,Bahia Gardner,NA,-1.352403983,-89.66164604,,23.74166679,179.7831268,501,73.1336441
780,Expedition_82,Expedition,82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,6,6.72,3.39,5.98,6.34,11.66,4,1,1,Ecuador,Bahia Gardner,NA,-1.352403983,-89.66164604,,23.74166679,179.7831268,501,73.1336441
781,Expedition_82,Expedition,82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,7,6.19,3.07,5.06,4.29,7.78,4,1,1,Ecuador,Bahia Gardner,NA,-1.352403983,-89.66164604,,23.74166679,179.7831268,501,73.1336441
782,Expedition_82,Expedition,82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,8,5.84,3.69,5.57,7.04,11.41,4,1,1,Ecuador,Bahia Gardner,NA,-1.352403983,-89.66164604,,23.74166679,179.7831268,501,73.1336441
783,Expedition_82,Expedition,82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,9,6.86,3.68,5.58,4.45,9.17,4,1,1,Ecuador,Bahia Gardner,NA,-1.352403983,-89.66164604,,23.74166679,179.7831268,501,73.1336441
784,Expedition_83,Expedition,83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,1,4.66,2.5,4.21,2.69,6.09,2,1,0,Ecuador,Punta Pitt,NA,-0.699737035,-89.25405001,,24.035326,168.7123108,480.6109314,85.1667099
785,Expedition_83,Expedition,83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,2,3.99,2.3,3.58,0,0,2,0,0,Ecuador,Punta Pitt,NA,-0.699737035,-89.25405001,,24.035326,168.7123108,480.6109314,85.1667099
786,Expedition_83,Expedition,83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,3,5.14,2.81,4.9,2.34,6.28,2,1,0,Ecuador,Punta Pitt,NA,-0.699737035,-89.25405001,,24.035326,168.7123108,480.6109314,85.1667099
787,Expedition_83,Expedition,83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,4,4.04,2.66,3.9,1.74,5.06,2,1,0,Ecuador,Punta Pitt,NA,-0.699737035,-89.25405001,,24.035326,168.7123108,480.6109314,85.1667099
788,Expedition_83,Expedition,83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,5,4.71,2.52,4.56,2.69,6.53,2,1,0,Ecuador,Punta Pitt,NA,-0.699737035,-89.25405001,,24.035326,168.7123108,480.6109314,85.1667099
789,Expedition_83,Expedition,83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,6,3.72,2.2,3.85,2.38,6.53,2,1,0,Ecuador,Punta Pitt,NA,-0.699737035,-89.25405001,,24.035326,168.7123108,480.6109314,85.1667099
790,Expedition_83,Expedition,83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,7,5.03,3.04,4.41,1.29,4.91,2,1,0,Ecuador,Punta Pitt,NA,-0.699737035,-89.25405001,,24.035326,168.7123108,480.6109314,85.1667099
791,Expedition_83,Expedition,83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,8,3.73,2.21,3.89,2.89,6.45,2,1,0,Ecuador,Punta Pitt,NA,-0.699737035,-89.25405001,,24.035326,168.7123108,480.6109314,85.1667099
792,Expedition_83,Expedition,83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,9,3.93,2.36,3.51,1.87,4.52,2,1,0,Ecuador,Punta Pitt,NA,-0.699737035,-89.25405001,,24.035326,168.7123108,480.6109314,85.1667099
793,Expedition_83,Expedition,83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,10,3.78,2.5,3.82,1.72,6.05,2,1,0,Ecuador,Punta Pitt,NA,-0.699737035,-89.25405001,,24.035326,168.7123108,480.6109314,85.1667099
794,Expedition_83,Expedition,83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,11,4.46,2.29,4.1,1.79,4.87,2,1,0,Ecuador,Punta Pitt,NA,-0.699737035,-89.25405001,,24.035326,168.7123108,480.6109314,85.1667099
795,Expedition_83,Expedition,83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,12,4.08,3.45,4.78,1.31,5.25,2,1,0,Ecuador,Punta Pitt,NA,-0.699737035,-89.25405001,,24.035326,168.7123108,480.6109314,85.1667099
796,Expedition_83,Expedition,83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,13,3.71,1.68,3.32,1.05,3.21,2,1,0,Ecuador,Punta Pitt,NA,-0.699737035,-89.25405001,,24.035326,168.7123108,480.6109314,85.1667099
797,Expedition_84,Expedition,84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,1,4.85,2.62,4.71,2.56,6.66,2,1,0,Ecuador,Punta Pitt,NA,-0.699757989,-89.25407398,,24.035326,168.7123108,480.6109314,85.1667099
798,Expedition_84,Expedition,84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,2,5.24,2.49,4.41,3.3,8.32,2,1,0,Ecuador,Punta Pitt,NA,-0.699757989,-89.25407398,,24.035326,168.7123108,480.6109314,85.1667099
799,Expedition_84,Expedition,84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,3,5.1,3.16,4.12,3.09,7.73,2,1,0,Ecuador,Punta Pitt,NA,-0.699757989,-89.25407398,,24.035326,168.7123108,480.6109314,85.1667099
800,Expedition_84,Expedition,84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,4,4.32,2.48,4.32,2.97,6.14,2,1,0,Ecuador,Punta Pitt,NA,-0.699757989,-89.25407398,,24.035326,168.7123108,480.6109314,85.1667099
801,Expedition_84,Expedition,84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,5,4.76,3.28,5.27,3.3,7.77,4,1,1,Ecuador,Punta Pitt,NA,-0.699757989,-89.25407398,,24.035326,168.7123108,480.6109314,85.1667099
802,Expedition_84,Expedition,84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,6,5.68,3.24,4.71,3.31,7.23,2,1,0,Ecuador,Punta Pitt,NA,-0.699757989,-89.25407398,,24.035326,168.7123108,480.6109314,85.1667099
803,Expedition_84,Expedition,84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,7,5.34,3.14,4.84,3.48,8.05,4,1,1,Ecuador,Punta Pitt,NA,-0.699757989,-89.25407398,,24.035326,168.7123108,480.6109314,85.1667099
804,Expedition_84,Expedition,84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,8,4.77,2.63,4.56,2.65,6.12,2,1,0,Ecuador,Punta Pitt,NA,-0.699757989,-89.25407398,,24.035326,168.7123108,480.6109314,85.1667099
805,Expedition_84,Expedition,84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,9,3.74,2.2,3.34,1.75,3.37,2,1,0,Ecuador,Punta Pitt,NA,-0.699757989,-89.25407398,,24.035326,168.7123108,480.6109314,85.1667099
806,Expedition_84,Expedition,84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,10,3.65,2.68,3.51,2.98,6.46,2,1,0,Ecuador,Punta Pitt,NA,-0.699757989,-89.25407398,,24.035326,168.7123108,480.6109314,85.1667099
807,Expedition_84,Expedition,84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,11,5.53,3.07,4.39,3.23,7.8,2,1,0,Ecuador,Punta Pitt,NA,-0.699757989,-89.25407398,,24.035326,168.7123108,480.6109314,85.1667099
808,Expedition_84,Expedition,84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,12,4.28,1.78,3.16,2.32,4.7,2,1,0,Ecuador,Punta Pitt,NA,-0.699757989,-89.25407398,,24.035326,168.7123108,480.6109314,85.1667099
809,Expedition_84,Expedition,84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,13,4.09,2.32,3.51,2.72,5.5,2,1,0,Ecuador,Punta Pitt,NA,-0.699757989,-89.25407398,,24.035326,168.7123108,480.6109314,85.1667099
810,Expedition_84,Expedition,84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,14,4.69,2.53,3.88,2.51,5.49,2,1,0,Ecuador,Punta Pitt,NA,-0.699757989,-89.25407398,,24.035326,168.7123108,480.6109314,85.1667099
811,Expedition_84,Expedition,84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,15,4.32,3.07,4.28,2.42,4.09,2,1,0,Ecuador,Punta Pitt,NA,-0.699757989,-89.25407398,,24.035326,168.7123108,480.6109314,85.1667099
812,Expedition_85,Expedition,85,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,1,4.87,2.73,5.33,2.24,4.46,2,1,0,Ecuador,Punta Pitt,NA,-0.699725971,-89.25400802,,24.035326,168.7123108,480.6109314,85.1667099
813,Expedition_85,Expedition,85,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,2,4.13,1.45,3.71,1.87,4.36,2,1,0,Ecuador,Punta Pitt,NA,-0.699725971,-89.25400802,,24.035326,168.7123108,480.6109314,85.1667099
814,Expedition_85,Expedition,85,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,3,5.28,3.18,5.62,2,5.11,2,1,0,Ecuador,Punta Pitt,NA,-0.699725971,-89.25400802,,24.035326,168.7123108,480.6109314,85.1667099
815,Expedition_85,Expedition,85,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,4,5.25,3.04,5.57,2.14,5.21,2,1,0,Ecuador,Punta Pitt,NA,-0.699725971,-89.25400802,,24.035326,168.7123108,480.6109314,85.1667099
816,Expedition_86,Expedition,86,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,1,4,2.75,3.78,2.49,6.3,2,1,0,Ecuador,Punta Pitt,NA,-0.69965397,-89.25390098,,24.035326,168.7123108,480.6109314,85.1667099
817,Expedition_86,Expedition,86,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,2,5.73,3.02,4.49,3.4,7.72,2,1,0,Ecuador,Punta Pitt,NA,-0.69965397,-89.25390098,,24.035326,168.7123108,480.6109314,85.1667099
818,Expedition_86,Expedition,86,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,3,5.03,2.93,3.35,1.79,3.45,2,1,0,Ecuador,Punta Pitt,NA,-0.69965397,-89.25390098,,24.035326,168.7123108,480.6109314,85.1667099
819,Expedition_87,Expedition,87,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,8.92,3.54,5.91,6.04,14.38,4,1,1,Ecuador,Plazas,NA,-0.582561968,-90.16486399,,24.44219017,168.9272461,189.1096039,107.4477463
820,Expedition_87,Expedition,87,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,8.04,3.5,5.77,5.59,13.77,4,1,1,Ecuador,Plazas,NA,-0.582561968,-90.16486399,,24.44219017,168.9272461,189.1096039,107.4477463
821,Expedition_87,Expedition,87,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,8.09,3.56,5.99,5.76,13.99,4,1,1,Ecuador,Plazas,NA,-0.582561968,-90.16486399,,24.44219017,168.9272461,189.1096039,107.4477463
822,Expedition_87,Expedition,87,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,7.6,3.94,5.25,3.7,9.95,2,1,0,Ecuador,Plazas,NA,-0.582561968,-90.16486399,,24.44219017,168.9272461,189.1096039,107.4477463
823,Expedition_87,Expedition,87,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,7.31,3.46,5.4,4.27,10.79,2,1,0,Ecuador,Plazas,NA,-0.582561968,-90.16486399,,24.44219017,168.9272461,189.1096039,107.4477463
824,Expedition_87,Expedition,87,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,7.75,3.6,5.6,3.64,10.42,2,1,0,Ecuador,Plazas,NA,-0.582561968,-90.16486399,,24.44219017,168.9272461,189.1096039,107.4477463
825,Expedition_88,Expedition,88,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,8.62,4.47,5.65,3.85,10.54,4,1,1,Ecuador,Plazas,NA,-0.582625,-90.16474304,,24.44219017,168.9272461,189.1096039,107.4477463
826,Expedition_88,Expedition,88,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,7.31,3.58,6.16,3.52,11.38,4,1,1,Ecuador,Plazas,NA,-0.582625,-90.16474304,,24.44219017,168.9272461,189.1096039,107.4477463
827,Expedition_88,Expedition,88,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,8.74,3.69,6.19,3.88,11.58,4,1,1,Ecuador,Plazas,NA,-0.582625,-90.16474304,,24.44219017,168.9272461,189.1096039,107.4477463
828,Expedition_88,Expedition,88,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,7.15,2.31,5.52,4.58,10.85,4,1,1,Ecuador,Plazas,NA,-0.582625,-90.16474304,,24.44219017,168.9272461,189.1096039,107.4477463
829,Expedition_88,Expedition,88,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,5.92,3.24,4.66,3.22,8.92,4,1,1,Ecuador,Plazas,NA,-0.582625,-90.16474304,,24.44219017,168.9272461,189.1096039,107.4477463
830,Expedition_88,Expedition,88,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,8.87,4.49,5.26,4.14,11.87,4,1,1,Ecuador,Plazas,NA,-0.582625,-90.16474304,,24.44219017,168.9272461,189.1096039,107.4477463
831,Expedition_88,Expedition,88,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,6.72,1.6,4.39,3.71,8.65,2,1,0,Ecuador,Plazas,NA,-0.582625,-90.16474304,,24.44219017,168.9272461,189.1096039,107.4477463
832,Expedition_89,Expedition,89,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,5.57,2.36,3.71,4.02,10.3,2,1,0,Ecuador,Plazas,NA,-0.582773024,-90.16477204,,24.44219017,168.9272461,189.1096039,107.4477463
