ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,spine_num
288,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,19,2
289,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,20,2
290,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,21,2
291,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,22,2
292,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,23,2
293,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,24,2
294,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,25,2
295,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,26,2
296,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,27,2
297,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,28,2
298,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,29,2
299,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,30,2
300,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,31,2
301,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,32,2
302,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,33,2
303,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,1,2
304,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,2,2
305,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,3,2
306,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,4,2
307,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,5,2
308,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,6,2
309,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,7,4
310,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,8,2
311,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,9,2
312,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,10,2
313,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,11,2
314,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,12,2
315,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,13,2
316,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,14,2
317,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,15,2
318,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,16,4
319,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,17,4
320,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,18,4
321,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,19,2
322,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,20,2
323,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,21,2
324,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,22,2
325,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,23,4
326,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,24,2
327,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,25,2
328,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,26,2
329,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,27,2
330,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,28,2
331,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,29,2
332,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,30,2
333,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,1,4
334,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,2,2
335,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,3,2
336,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,4,4
337,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,5,2
338,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,6,2
339,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,7,2
340,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,8,4
341,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,9,4
342,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,10,2
343,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,11,4
344,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,12,2
345,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,13,4
346,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,14,4
347,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,15,4
348,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,16,2
349,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,17,2
350,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,18,4
351,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,19,2
352,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,20,2
353,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,21,2
354,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,22,2
355,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,23,2
356,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,24,2
357,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,25,4
358,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,26,2
359,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,27,2
360,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,28,2
361,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,29,2
362,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,30,2
363,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,4
364,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,2
365,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,2
366,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,4
367,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,4
368,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,4
369,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,4
370,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,4
371,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,2
372,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,10,4
373,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,11,4
374,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,12,2
375,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,13,4
376,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,14,4
377,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,15,4
378,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,16,4
379,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,17,2
380,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,18,4
381,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,19,2
382,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,20,2
383,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,21,4
384,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,22,4
385,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,23,4
386,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,24,2
387,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,25,4
388,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,26,4
389,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,27,4
390,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,28,4
391,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,29,4
392,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,30,2
393,CDRS_57145,Herbarium,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,31,4
394,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,1,2
395,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,2,2
396,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,3,2
397,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,4,2
398,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,5,2
399,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,6,2
400,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,7,2
401,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,8,2
402,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,9,2
403,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,10,2
404,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,11,2
405,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,12,2
406,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,13,2
407,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,14,2
408,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,15,2
409,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,16,2
410,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,17,2
411,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,18,2
412,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,19,2
413,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,20,2
414,Expedition_47,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,21,2
415,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,1,2
416,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,2,2
417,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,3,2
418,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,4,2
419,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,5,2
420,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,6,2
421,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,7,2
422,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,8,2
423,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,9,2
424,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,10,2
425,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,11,2
426,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,12,2
427,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,13,2
428,Expedition_48,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,14,2
429,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,1,2
430,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,2,2
431,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,3,2
432,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,4,2
433,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,5,2
434,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,6,4
435,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,7,4
436,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,8,2
437,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,9,4
438,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,10,2
439,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,11,2
440,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,12,2
441,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,13,2
442,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,14,2
443,Expedition_49,Natural Population,2017,South America,island,Galapagos,Galapagos,Fernandina,1,15,2
444,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,1,2
445,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,2,2
446,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,3,2
447,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,4,2
448,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,5,2
449,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,6,2
450,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,7,2
451,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,8,2
452,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,9,2
453,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,10,2
454,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,11,2
455,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,12,2
456,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,13,2
457,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,14,2
458,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,15,2
459,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,16,2
460,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,17,2
461,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,18,2
462,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,19,2
463,Expedition_50,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,20,2
464,Expedition_51,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,1,2
465,Expedition_51,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,2,2
466,Expedition_51,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,3,2
467,Expedition_51,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,4,4
468,Expedition_51,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,5,2
469,Expedition_51,Natural Population,2017,South America,island,Galapagos,Galapagos,Isabela,1,6,4
470,Expedition_52,Natural Population,2017,South America,island,Galapagos,Galapagos,Santiago,1,1,4
471,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,1,2
472,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,2,2
473,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,3,2
474,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,4,2
475,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,5,2
476,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,6,2
477,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,7,2
478,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,8,2
479,Expedition_53,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,9,2
480,Expedition_54,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,4
481,Expedition_54,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,4
482,Expedition_54,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,4
483,Expedition_54,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,4
484,Expedition_55,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,4
485,Expedition_55,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,4
486,Expedition_55,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,4
487,Expedition_55,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,4
488,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,1,2
489,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,2,2
490,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,3,2
491,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,4,2
492,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,5,2
493,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,6,2
494,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,7,2
495,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,8,2
496,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,9,2
497,Expedition_56,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,10,2
498,Expedition_57,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,1,2
499,Expedition_57,Natural Population,2017,South America,island,Galapagos,Galapagos,Campeon,0,2,2
